,client_id,frequency,avg_pagetime,avg_unique_pageviews,transactions,goal2_completions,goal3_completions,goal4_completions,month,date,hour,minute,os,medium,channel,region,browser,device_category,stage,prev_stage1,prev_stage2,prev_stage3,ground_truth
1081,GA122707391.1599507339,34,17.029411764705884,1.2352941176470589,0,0,0,0,9,9,12,34,Macintosh,organic,Organic Search,Ontario,Safari,desktop,Normal,Normal,Normal,Normal,Hesistant Customer
1082,GA1042051819.1592008641,20,5.8,1.6,0,0,0,0,6,16,5,33,iOS,(none),Direct,Ontario,Safari,mobile,Normal,Normal,Normal,Normal,Other Customers
1083,GA1162822377.1592008723,3,2.0,1.0,0,0,0,0,6,12,17,38,(not set),referral,Social,(not set),(not set),desktop,Window,Window,Normal,Normal,Other Customers
1084,GA1024999634.1593657808,2,2.0,1.0,0,0,0,0,7,1,19,43,(not set),referral,Social,(not set),(not set),desktop,Normal,Normal,Normal,Normal,Other Customers
1085,GA1100354132.1595111470,4,3.0,1.5,0,0,0,0,7,18,15,32,Macintosh,(none),Direct,Ontario,Safari,desktop,Normal,Normal,Normal,Normal,Other Customers
1086,GA1186890975.1592822998,2,0.0,1.0,0,0,0,0,6,22,3,49,Macintosh,(none),Direct,Quebec,Safari,desktop,Normal,Normal,Normal,Normal,Other Customers
1087,GA1134971516.1597022842,2,0.0,1.0,0,0,0,0,8,9,18,27,Linux,(none),Direct,Oregon,Chrome,desktop,Normal,Normal,Normal,Normal,Other Customers
1088,GA1094985684.1595432286,2,1.0,1.0,0,0,0,0,7,22,8,38,iOS,organic,Organic Search,Quebec,Safari,mobile,Normal,Normal,Normal,Normal,Other Customers
1089,GA110829917.1591025202,2,2.0,1.0,0,0,0,0,6,1,8,26,(not set),referral,Social,(not set),(not set),desktop,Normal,Normal,Normal,Normal,Other Customers
1090,GA1223826452.1599685921,162,32.69135802469136,1.2098765432098766,10,10,10,10,9,9,20,32,iOS,organic,Organic Search,Ontario,Safari,mobile,Normal,Normal,Normal,Normal,Immediate Buyer
1091,GA1135774233.1592101053,30,6.8,2.466666666666667,0,7,0,0,6,18,17,30,iOS,referral,Social,Manitoba,Safari,tablet,Normal,Normal,Normal,Buyer,Hesistant Customer
1092,GA1166587661.1592944837,6,3.0,2.3333333333333335,0,0,0,0,6,23,13,42,iOS,organic,Organic Search,Quebec,Safari,tablet,Normal,Normal,Normal,Normal,Window Shoppers
1093,GA1101360941.1597111518,2,1.0,1.0,0,0,0,0,8,10,19,5,Windows,organic,Organic Search,Ontario,Chrome,desktop,Normal,Normal,Normal,Normal,Other Customers
1094,GA103824363.1591452793,12,19.0,2.3333333333333335,0,0,0,0,6,7,12,7,Android,organic,Organic Search,Quebec,Chrome,mobile,Normal,Normal,Normal,Normal,Hesistant Customer
1095,GA1104661597.1596045226,22,22.272727272727273,1.1818181818181819,0,0,0,0,7,29,11,46,Android,organic,Organic Search,Quebec,Chrome,mobile,Normal,Normal,Normal,Normal,Hesistant Customer
1096,GA1101492692.1597852209,4,3.0,1.5,0,0,0,0,8,19,8,51,Windows,referral,Referral,Ontario,Chrome,desktop,Normal,Normal,Normal,Normal,Other Customers
1097,GA1032277655.1595253223,2,7.0,1.0,0,0,0,0,7,20,6,53,iOS,referral,Social,(not set),Safari (in-app),mobile,Normal,Normal,Normal,Normal,Other Customers
1098,GA1149584251.1590931779,14,4.0,2.5,0,0,0,0,5,31,6,30,Android,(none),Direct,Quebec,Chrome,mobile,Normal,Buyer,Hesistant,Hesistant,Window Shoppers
1099,GA1080187192.1594647326,2,1.0,1.0,0,0,0,0,7,13,6,35,Macintosh,cpc,Paid Search,Alberta,Safari,desktop,Normal,Normal,Normal,Normal,Other Customers
1100,GA1167039378.1594890556,2,1.0,1.0,0,0,0,0,7,16,2,9,Android,organic,Organic Search,Stockholm County,Chrome,mobile,Normal,Normal,Normal,Normal,Other Customers
1101,GA106596980.1591228208,10,3.8,1.8,0,0,0,0,6,4,4,43,iOS,organic,Organic Search,Quebec,Safari,mobile,Normal,Normal,Normal,Normal,Other Customers
1102,GA1133401431.1592315428,8,17.75,1.0,0,0,0,0,6,16,12,35,Android,cpc,Display,(not set),Samsung Internet,mobile,Normal,Normal,Normal,Normal,Hesistant Customer
1103,GA1042928200.1592756601,2,2.0,2.0,0,0,0,0,6,21,9,23,Android,cpc,Display,Quebec,Chrome,mobile,Normal,Normal,Normal,Normal,Other Customers
1104,GA1108126809.1591314274,2,1.0,1.0,0,0,0,0,6,4,16,44,(not set),referral,Social,(not set),(not set),desktop,Normal,Normal,Normal,Normal,Other Customers
1105,GA1062447306.1543234703,51,9.588235294117647,1.5294117647058822,0,0,0,0,6,23,12,33,iOS,organic,Organic Search,Ontario,Safari,tablet,Window,Window,Normal,Window,Hesistant Customer
1106,GA1079981686.1590774333,2,2.0,1.0,0,0,0,0,5,29,10,45,(not set),referral,Social,(not set),(not set),desktop,Normal,Normal,Normal,Normal,Other Customers
1107,GA1006718088.1593662702,2,2.0,1.0,0,0,0,0,7,1,21,5,(not set),referral,Social,(not set),(not set),desktop,Normal,Normal,Normal,Normal,Other Customers
1108,GA116513220.1596807322,2,0.0,1.0,0,0,0,0,8,7,6,35,iOS,cpc,Paid Search,New Brunswick,Safari,mobile,Normal,Normal,Normal,Normal,Other Customers
1109,GA1080461534.1598201433,2,2.0,1.0,0,0,0,0,8,23,9,50,Android,cpc,Paid Search,Quebec,Chrome,tablet,Normal,Normal,Normal,Normal,Other Customers
1110,GA1080172957.1591900403,4,2.5,3.5,0,0,0,0,6,11,11,34,Windows,organic,Organic Search,Alberta,Chrome,desktop,Normal,Normal,Normal,Normal,Window Shoppers
1111,GA1203102738.1598728577,18,7.777777777777778,2.6666666666666665,0,0,0,0,8,29,12,24,Macintosh,organic,Organic Search,Ontario,Safari,desktop,Normal,Normal,Normal,Normal,Window Shoppers
1112,GA1033001707.1595038986,2,0.0,1.0,0,0,0,0,7,17,19,23,(not set),referral,Social,(not set),(not set),desktop,Normal,Normal,Normal,Normal,Other Customers
1113,GA1016627555.1592440409,4,6.5,2.0,0,0,0,0,6,17,17,34,iOS,(none),Direct,Ontario,Safari (in-app),tablet,Normal,Normal,Normal,Normal,Other Customers
1114,GA1020184008.1591536803,2,1.0,1.0,0,0,0,0,6,7,6,33,iOS,cpc,Display,British Columbia,Safari,mobile,Normal,Normal,Normal,Normal,Other Customers
1115,GA1131596621.1591995524,2,1.0,1.0,0,0,0,0,6,12,13,58,Macintosh,cpc,Paid Search,Ontario,Safari,desktop,Normal,Normal,Normal,Normal,Other Customers
1116,GA1118821635.1577577491,16,7.75,1.625,0,0,0,0,9,1,19,17,iOS,organic,Organic Search,Nova Scotia,Safari,mobile,Normal,Normal,Normal,Normal,Other Customers
1117,GA1165537209.1596825190,10,7.0,1.8,0,0,0,0,8,7,11,37,iOS,organic,Organic Search,Ontario,Safari,mobile,Normal,Normal,Normal,Normal,Other Customers
1118,GA1037130774.1594615700,2,4.0,2.0,0,0,0,0,7,12,21,48,iOS,cpc,Paid Search,Alberta,Safari,mobile,Normal,Normal,Normal,Normal,Other Customers
1119,GA1140069741.1598206447,55,22.0,2.4,0,11,11,11,8,23,11,20,iOS,(none),Direct,Quebec,Safari,mobile,Window,Buyer,Hesistant,Hesistant,Hesistant Customer
1120,GA1126392551.1592109671,2,0.0,1.0,0,0,0,0,6,13,21,41,iOS,referral,Social,Saskatchewan,Safari (in-app),mobile,Normal,Normal,Normal,Normal,Other Customers
1121,GA120477768.1590964723,10,9.2,1.2,0,0,0,0,5,31,15,42,iOS,(none),Direct,British Columbia,Chrome,tablet,Normal,Normal,Normal,Normal,Hesistant Customer
1122,GA1073346464.1593727919,2,0.0,1.0,0,0,0,0,7,2,15,11,(not set),referral,Social,(not set),(not set),desktop,Normal,Normal,Normal,Normal,Other Customers
1123,GA1023052680.1590961089,2,1.0,2.0,0,0,0,0,5,31,14,38,Macintosh,organic,Organic Search,Nova Scotia,Safari,desktop,Normal,Normal,Normal,Normal,Other Customers
1124,GA1198973832.1598125631,4,4.0,1.0,0,0,0,0,8,22,12,48,Android,organic,Organic Search,Quebec,Chrome,mobile,Normal,Normal,Normal,Normal,Other Customers
1125,GA1225403531.1592327978,2,2.0,1.0,0,0,0,0,6,16,10,19,iOS,cpc,Display,Ontario,Safari,mobile,Normal,Normal,Normal,Normal,Other Customers
1126,GA1116085252.1598552400,12,5.25,1.5,0,0,0,0,8,27,11,22,Windows,organic,Organic Search,Ontario,Chrome,desktop,Window,Window,Normal,Window,Other Customers
1127,GA1128202679.1592428059,2,2.0,1.0,0,0,0,0,6,17,14,7,(not set),referral,Social,(not set),(not set),desktop,Normal,Normal,Normal,Normal,Other Customers
1128,GA1038895791.1594042798,2,0.0,1.0,0,0,0,0,7,6,6,39,Windows,referral,Referral,New Brunswick,Chrome,desktop,Normal,Normal,Normal,Normal,Other Customers
1129,GA102600652.1513775719,6,3.6666666666666665,2.3333333333333335,0,0,0,0,6,12,16,0,Macintosh,organic,Organic Search,Newfoundland and Labrador,Safari,desktop,Normal,Normal,Normal,Normal,Window Shoppers
1130,GA1148063816.1594758745,2,3.0,1.0,0,0,0,0,7,14,13,32,iOS,cpc,Paid Search,Saskatchewan,Safari,mobile,Normal,Normal,Normal,Normal,Other Customers
1131,GA1161352174.1574559756,2,4.0,2.0,0,0,0,0,9,3,19,41,iOS,referral,Social,Ontario,Safari (in-app),tablet,Normal,Normal,Normal,Normal,Other Customers
1132,GA1015806565.1594354600,12,6.5,1.6666666666666667,0,0,0,0,8,10,21,44,Android,referral,Social,Ontario,Android Webview,mobile,Normal,Normal,Normal,Normal,Other Customers
1133,GA1204192652.1596591800,4,5.5,2.5,0,0,0,0,8,4,18,44,iOS,organic,Organic Search,Quebec,Safari,mobile,Normal,Normal,Normal,Normal,Window Shoppers
1134,GA122291631.1588315583,4,0.0,1.0,0,0,0,0,6,8,22,6,iOS,referral,Social,British Columbia,Safari (in-app),mobile,Normal,Normal,Normal,Normal,Other Customers
1135,GA1159018630.1592999327,21,8.571428571428571,1.2857142857142858,0,0,0,0,6,24,4,54,iOS,(none),Direct,Nova Scotia,Safari,mobile,Window,Window,Normal,Window,Other Customers
1136,GA1172463721.1584210374,107,13.205607476635514,1.1495327102803738,0,14,0,0,7,10,9,47,BlackBerry,organic,Organic Search,Nova Scotia,BlackBerry,mobile,Normal,Normal,Normal,Normal,Hesistant Customer
1137,GA121869916.1597863839,2,3.0,1.0,0,0,0,0,8,19,12,3,iOS,cpc,Paid Search,County Dublin,Safari,mobile,Normal,Normal,Normal,Normal,Other Customers
1138,GA1107925787.1596798378,2,3.0,1.0,0,0,0,0,8,7,4,6,Windows,organic,Organic Search,Centre-Val de Loire,Firefox,desktop,Normal,Normal,Normal,Normal,Other Customers
1139,GA1054899743.1598078978,2,2.0,1.0,0,0,0,0,8,21,23,49,Windows,(none),Direct,Centre-Val de Loire,Chrome,desktop,Normal,Normal,Normal,Normal,Other Customers
1140,GA1179117804.1591074942,2,1.0,1.0,0,0,0,0,6,1,22,15,(not set),referral,Social,(not set),(not set),desktop,Normal,Normal,Normal,Normal,Other Customers
1141,GA1124476280.1591065793,4,6.5,2.5,0,0,0,0,6,1,19,44,Macintosh,organic,Organic Search,Nova Scotia,Safari,desktop,Normal,Normal,Normal,Normal,Window Shoppers
1142,GA1036736614.1592934538,6,59.666666666666664,2.6666666666666665,0,0,0,0,6,23,10,58,Windows,organic,Organic Search,Quebec,Internet Explorer,desktop,Normal,Normal,Normal,Normal,Hesistant Customer
1143,GA1021153462.1596212080,2,0.0,1.0,0,0,0,0,7,31,9,14,Android,cpc,Paid Search,Ontario,Chrome,mobile,Normal,Normal,Normal,Normal,Other Customers
1144,GA1083296475.1590699380,2,13.0,1.0,0,0,0,0,5,28,13,56,iOS,referral,Social,(not set),Safari,mobile,Normal,Normal,Normal,Normal,Other Customers
1145,GA1155862826.1598918210,4,10.5,1.5,0,0,0,0,8,31,16,57,Android,organic,Organic Search,Quebec,Chrome,mobile,Normal,Normal,Normal,Normal,Other Customers
1146,GA1110930426.1593022069,8,120.0,0.5,0,0,0,0,6,24,16,18,Android,(none),Direct,Quebec,Chrome,mobile,Normal,Normal,Normal,Normal,Hesistant Customer
1147,GA1011155695.1558403608,2,2.0,1.0,0,0,0,0,6,4,10,43,Android,(none),Direct,Ontario,Chrome,mobile,Normal,Normal,Normal,Normal,Other Customers
1148,GA1204001039.1592098401,2,80.0,1.0,0,0,0,0,6,13,18,33,iOS,cpc,Display,Ontario,Safari,mobile,Normal,Normal,Normal,Normal,Other Customers
1149,GA1046020105.1591655229,4,3.0,2.0,0,0,0,0,6,8,15,28,Windows,organic,Organic Search,Quebec,Chrome,desktop,Normal,Normal,Normal,Normal,Other Customers
1150,GA1143610024.1592943205,63,12.11111111111111,1.2698412698412698,0,0,0,0,9,3,10,54,Windows,cpc,Paid Search,Ontario,Chrome,desktop,Normal,Normal,Normal,Normal,Hesistant Customer
1151,GA1023450317.1591492547,32,5.3125,1.15625,0,0,0,0,6,15,15,57,Android,(none),Direct,Quebec,Chrome,mobile,Normal,Normal,Normal,Normal,Other Customers
1152,GA121917151.1594762892,2,3.0,2.0,0,0,0,0,7,14,14,41,iOS,cpc,Display,Ontario,Safari (in-app),tablet,Normal,Normal,Normal,Normal,Other Customers
1153,GA1227672680.1599103327,2,1.0,1.0,0,0,0,0,9,2,20,22,iOS,organic,Organic Search,Alberta,Safari,mobile,Normal,Normal,Normal,Normal,Other Customers
1154,GA1035410786.1593291845,2,0.0,1.0,0,0,0,0,6,27,14,4,iOS,cpc,Paid Search,Ontario,Safari,mobile,Normal,Normal,Normal,Normal,Other Customers
1155,GA1034629902.1591823313,8,10.5,2.25,0,0,0,0,6,10,14,11,Macintosh,cpc,Paid Search,Ontario,Safari,desktop,Normal,Normal,Normal,Normal,Hesistant Customer
1156,GA1031961104.1596828449,6,6.333333333333333,1.6666666666666667,0,0,0,0,8,7,12,29,Windows,organic,Organic Search,British Columbia,Edge,desktop,Normal,Normal,Normal,Normal,Other Customers
1157,GA1151978122.1590889086,8,7.75,1.25,0,0,0,0,5,30,18,44,Android,cpc,Paid Search,Ontario,Chrome,mobile,Normal,Normal,Normal,Normal,Other Customers
1158,GA1154186192.1598123087,6,5.0,1.3333333333333333,0,0,0,0,8,23,7,10,iOS,organic,Organic Search,Nova Scotia,Safari,mobile,Normal,Normal,Normal,Normal,Other Customers
1159,GA1149465509.1591211208,2,0.0,1.0,0,0,0,0,6,3,12,6,(not set),referral,Social,(not set),(not set),desktop,Normal,Normal,Normal,Normal,Other Customers
1160,GA1201000490.1592228346,2,1.0,1.0,0,0,0,0,6,15,6,39,Android,cpc,Display,Amman Governorate,Android Webview,mobile,Normal,Normal,Normal,Normal,Other Customers
1161,GA111865497.1594592202,4,4.0,1.0,0,0,0,0,7,12,15,17,iOS,cpc,Display,British Columbia,Safari (in-app),mobile,Normal,Normal,Normal,Normal,Other Customers
1162,GA1129989988.1508102729,42,13.571428571428571,1.6666666666666667,0,0,0,0,9,8,19,19,Macintosh,organic,Organic Search,Quebec,Safari,desktop,Normal,Normal,Normal,Normal,Hesistant Customer
1163,GA114752806.1594794558,16,8.375,2.875,0,0,0,0,7,14,23,35,Android,referral,Referral,British Columbia,Chrome,mobile,Normal,Normal,Normal,Normal,Window Shoppers
1164,GA1135132792.1592437407,27,5.333333333333333,2.3333333333333335,0,9,0,0,6,17,16,46,iOS,organic,Organic Search,Newfoundland and Labrador,Safari,mobile,Window,Buyer,Hesistant,Hesistant,Hesistant Customer
1165,GA1166118956.1591876043,6,0.3333333333333333,1.0,0,0,0,0,6,11,5,49,iOS,cpc,Display,Ontario,Safari,mobile,Normal,Normal,Normal,Normal,Other Customers
1166,GA1163850876.1591591816,21,14.714285714285714,0.8571428571428571,0,0,0,0,6,7,21,56,Android,(none),Direct,Ontario,Chrome,mobile,Window,Window,Normal,Window,Hesistant Customer
1167,GA1088265700.1598979394,24,11.666666666666666,1.4166666666666667,0,0,0,0,9,3,5,48,Macintosh,(none),Direct,Nova Scotia,Safari,desktop,Normal,Normal,Normal,Normal,Hesistant Customer
1168,GA1210054958.1591730925,12,14.666666666666666,0.6666666666666666,0,0,0,0,6,9,12,34,Android,organic,Organic Search,Quebec,Chrome,tablet,Normal,Normal,Normal,Normal,Hesistant Customer
1169,GA1166177557.1596333648,14,11.857142857142858,1.4285714285714286,0,0,0,0,8,1,19,7,Macintosh,organic,Organic Search,Ontario,Chrome,desktop,Normal,Normal,Normal,Normal,Hesistant Customer
1170,GA1213872381.1591442647,6,5.0,1.3333333333333333,0,0,0,0,6,6,5,18,Android,organic,Organic Search,Quebec,Chrome,mobile,Normal,Normal,Normal,Normal,Other Customers
1171,GA107486416.1592021165,2,3.0,1.0,0,0,0,0,6,12,21,6,iOS,(none),Direct,Ontario,Safari (in-app),mobile,Normal,Normal,Normal,Normal,Other Customers
1172,GA1218075011.1592591472,6,17.0,1.3333333333333333,0,0,0,0,6,19,11,34,Windows,cpc,Paid Search,Ontario,Edge,desktop,Normal,Normal,Normal,Normal,Hesistant Customer
1173,GA1195098456.1593217607,38,10.947368421052632,1.2105263157894737,0,0,0,0,6,26,17,45,iOS,cpc,Paid Search,Ontario,Chrome,tablet,Normal,Normal,Normal,Normal,Hesistant Customer
1174,GA1198495891.1592434638,20,8.7,2.3,0,0,0,0,6,17,16,2,iOS,organic,Organic Search,Ontario,Safari,mobile,Normal,Normal,Normal,Normal,Window Shoppers
1175,GA1021285775.1598046245,4,3.5,3.5,0,0,0,0,8,21,14,45,Windows,organic,Organic Search,Quebec,Chrome,desktop,Normal,Normal,Normal,Normal,Window Shoppers
1176,GA1194784435.1598746013,10,13.6,1.2,0,0,0,0,8,29,17,10,iOS,cpc,Paid Search,New Brunswick,Safari,mobile,Normal,Normal,Normal,Normal,Hesistant Customer
1177,GA1025425705.1594379027,2,2.0,1.0,0,0,0,0,7,10,4,3,iOS,referral,Social,Ontario,Safari (in-app),tablet,Normal,Normal,Normal,Normal,Other Customers
1178,GA107887569.1591393350,8,7.75,2.25,0,0,0,0,6,5,14,45,Android,organic,Organic Search,British Columbia,Samsung Internet,mobile,Normal,Normal,Normal,Normal,Window Shoppers
1179,GA1134746730.1591929453,8,11.0,1.5,0,0,0,0,6,11,19,40,iOS,referral,Social,Quebec,Safari (in-app),tablet,Normal,Normal,Normal,Normal,Hesistant Customer
1180,GA1052997951.1588880680,21,4.857142857142857,2.857142857142857,0,0,0,0,6,22,16,28,Windows,organic,Organic Search,British Columbia,Chrome,desktop,Window,Window,Normal,Window,Window Shoppers
1181,GA1021154243.1591814322,12,9.333333333333334,1.1666666666666667,0,0,0,0,6,11,20,3,iOS,referral,Social,Ontario,Safari (in-app),mobile,Normal,Normal,Normal,Normal,Hesistant Customer
1182,GA1096690198.1591223618,6,8.666666666666666,1.6666666666666667,0,0,0,0,6,3,15,35,iOS,cpc,Paid Search,British Columbia,Safari,tablet,Normal,Normal,Normal,Normal,Other Customers
1183,GA1152865777.1592177732,2,1.0,1.0,0,0,0,0,6,14,16,35,(not set),referral,Social,(not set),(not set),desktop,Normal,Normal,Normal,Normal,Other Customers
1184,GA109385438.1592184116,2,3.0,1.0,0,0,0,0,6,14,18,21,iOS,(none),Direct,Ontario,Safari,tablet,Normal,Normal,Normal,Normal,Other Customers
1185,GA1158394764.1591558166,2,0.0,1.0,0,0,0,0,6,7,12,29,Macintosh,organic,Organic Search,Colorado,Safari,desktop,Normal,Normal,Normal,Normal,Other Customers
1186,GA1124046017.1593507560,2,1.0,1.0,0,0,0,0,6,30,1,59,iOS,referral,Social,Ontario,Safari (in-app),tablet,Normal,Normal,Normal,Normal,Other Customers
1187,GA1141764961.1595795205,6,66.0,0.6666666666666666,0,0,0,0,7,26,13,32,Android,cpc,Paid Search,British Columbia,Chrome,mobile,Normal,Normal,Normal,Normal,Hesistant Customer
1188,GA1037725634.1598027682,2,0.0,1.0,0,0,0,0,8,21,9,34,iOS,referral,Social,Ontario,Safari (in-app),mobile,Normal,Normal,Normal,Normal,Other Customers
1189,GA1206161641.1591695243,2,1.0,1.0,0,0,0,0,6,9,2,34,iOS,cpc,Paid Search,Ontario,Safari,mobile,Normal,Normal,Normal,Normal,Other Customers
1190,GA1140330309.1595282982,121,22.74380165289256,1.3801652892561984,10,19,10,10,7,31,22,52,iOS,cpc,Paid Search,British Columbia,Safari,mobile,Normal,Normal,Buyer,Window,Immediate Buyer
1191,GA1035445574.1593506396,2,0.0,1.0,0,0,0,0,6,30,1,39,iOS,cpc,Display,Ontario,Safari,mobile,Normal,Normal,Normal,Normal,Other Customers
1192,GA1207528876.1592054999,2,3.0,1.0,0,0,0,0,6,13,6,29,(not set),referral,Social,(not set),(not set),desktop,Normal,Normal,Normal,Normal,Other Customers
1193,GA103736618.1599080240,10,7.6,2.4,0,0,0,0,9,2,14,1,iOS,(none),Direct,Ontario,Safari,mobile,Normal,Normal,Normal,Normal,Window Shoppers
1194,GA110127417.1592489206,6,5.333333333333333,2.0,0,0,0,0,6,18,7,8,Chrome OS,cpc,Paid Search,Ontario,Chrome,desktop,Normal,Normal,Normal,Normal,Other Customers
1195,GA1146686120.1592424730,2,9.0,1.0,0,0,0,0,6,17,13,12,iOS,organic,Organic Search,Quebec,Safari,tablet,Normal,Normal,Normal,Normal,Other Customers
1196,GA1135496442.1598057204,8,10.0,1.25,0,0,0,0,8,21,17,50,Android,organic,Organic Search,Quebec,Chrome,mobile,Normal,Normal,Normal,Normal,Hesistant Customer
1197,GA101174350.1591037909,4,6.5,1.0,0,0,0,0,6,1,11,59,Android,(none),Direct,Quebec,Chrome,mobile,Normal,Normal,Normal,Normal,Other Customers
1198,GA1227309595.1594165941,4,10.5,1.5,0,0,0,0,7,7,16,53,Macintosh,(none),Direct,Quebec,Safari,desktop,Normal,Normal,Normal,Normal,Other Customers
1199,GA1107112563.1592421754,2,1.0,1.0,0,0,0,0,6,17,12,22,(not set),referral,Social,(not set),(not set),desktop,Normal,Normal,Normal,Normal,Other Customers
1200,GA1150404339.1571068282,12,9.0,1.0,0,0,0,0,9,7,18,1,iOS,organic,Organic Search,Newfoundland and Labrador,Safari,tablet,Window,Window,Normal,Window,Hesistant Customer
1201,GA102802779.1508421920,12,12.333333333333334,1.5,0,0,0,0,5,31,9,42,Windows,organic,Organic Search,Nova Scotia,Internet Explorer,desktop,Normal,Normal,Normal,Normal,Hesistant Customer
1202,GA1194373191.1596845631,6,18.666666666666668,1.0,0,0,0,0,8,7,17,19,iOS,organic,Organic Search,Ontario,Safari,mobile,Normal,Normal,Normal,Normal,Hesistant Customer
1203,GA1230968077.1592698614,6,7.666666666666667,1.3333333333333333,0,0,0,0,6,20,17,18,iOS,referral,Social,Nova Scotia,Safari (in-app),mobile,Normal,Normal,Normal,Normal,Other Customers
1204,GA1038687839.1591276633,4,10.5,1.5,0,0,0,0,6,4,6,18,iOS,organic,Organic Search,Kabul,Safari,mobile,Normal,Normal,Normal,Normal,Other Customers
1205,GA1059618883.1598065754,10,11.6,1.0,0,0,0,0,8,21,20,20,Android,(none),Direct,Alberta,Samsung Internet,mobile,Normal,Normal,Normal,Normal,Hesistant Customer
1206,GA11947603.1598720123,2,3.0,1.0,0,0,0,0,8,29,9,55,iOS,organic,Organic Search,Quebec,Safari,tablet,Normal,Normal,Normal,Normal,Other Customers
1207,GA1051514462.1595345561,4,8.0,3.0,0,0,0,0,7,21,8,33,Windows,cpc,Paid Search,Ontario,Chrome,desktop,Normal,Normal,Normal,Normal,Window Shoppers
1208,GA1207813537.1591022607,2,1.0,1.0,0,0,0,0,6,1,7,43,(not set),referral,Social,(not set),(not set),desktop,Normal,Normal,Normal,Normal,Other Customers
1209,GA1022158278.1588109237,4,2.0,2.5,0,0,0,0,9,9,18,21,Android,organic,Organic Search,Quebec,Chrome,tablet,Normal,Normal,Normal,Normal,Window Shoppers
